"geoid20","census_tract","geoid10","race_ethnicity","cnty","county2","count","moe","opp_class","opp_index"
"53033024703","Census Tract 247.03; King County; Washington","53033024702","Hispanic/Latinx",33,"King",39,38,4,"High"
"53033024703","Census Tract 247.03; King County; Washington","53033024702","NHOPI",33,"King",0,13,4,"High"
"53033024703","Census Tract 247.03; King County; Washington","53033024702","Other or Multiple Races",33,"King",276,142.70599146497,4,"High"
"53033024703","Census Tract 247.03; King County; Washington","53033024702","White",33,"King",2149,251,4,"High"
"53033024704","Census Tract 247.04; King County; Washington","53033024702","AIAN",33,"King",0,13,4,"High"
"53033024704","Census Tract 247.04; King County; Washington","53033024702","Asian",33,"King",1050,298,4,"High"
"53033024704","Census Tract 247.04; King County; Washington","53033024702","Black/African American",33,"King",138,108,4,"High"
"53033024704","Census Tract 247.04; King County; Washington","53033024702","Hispanic/Latinx",33,"King",851,1186,4,"High"
"53033024704","Census Tract 247.04; King County; Washington","53033024702","NHOPI",33,"King",0,13,4,"High"
"53033024704","Census Tract 247.04; King County; Washington","53033024702","Other or Multiple Races",33,"King",349,179.527156720091,4,"High"
"53033024704","Census Tract 247.04; King County; Washington","53033024702","White",33,"King",2126,350,4,"High"
"53033024800","Census Tract 248; King County; Washington","53033024800","AIAN",33,"King",0,18,5,"Very High"
"53033024800","Census Tract 248; King County; Washington","53033024800","Asian",33,"King",2419,484,5,"Very High"
"53033024800","Census Tract 248; King County; Washington","53033024800","Black/African American",33,"King",54,56,5,"Very High"
"53033024800","Census Tract 248; King County; Washington","53033024800","Hispanic/Latinx",33,"King",625,343,5,"Very High"
"53033024800","Census Tract 248; King County; Washington","53033024800","NHOPI",33,"King",0,18,5,"Very High"
"53033024800","Census Tract 248; King County; Washington","53033024800","Other or Multiple Races",33,"King",450,200.474437273185,5,"Very High"
"53033024800","Census Tract 248; King County; Washington","53033024800","White",33,"King",2743,819,5,"Very High"
"53033024901","Census Tract 249.01; King County; Washington","53033024901","AIAN",33,"King",12,16,5,"Very High"
"53033024901","Census Tract 249.01; King County; Washington","53033024901","Asian",33,"King",2908,336,5,"Very High"
"53033024901","Census Tract 249.01; King County; Washington","53033024901","Black/African American",33,"King",17,21,5,"Very High"
"53033024901","Census Tract 249.01; King County; Washington","53033024901","Hispanic/Latinx",33,"King",54,58,5,"Very High"
"53033024901","Census Tract 249.01; King County; Washington","53033024901","NHOPI",33,"King",0,13,5,"Very High"
"53033024901","Census Tract 249.01; King County; Washington","53033024901","Other or Multiple Races",33,"King",310,144.013888219158,5,"Very High"
"53033024901","Census Tract 249.01; King County; Washington","53033024901","White",33,"King",1438,271,5,"Very High"
"53033024902","Census Tract 249.02; King County; Washington","53033024902","AIAN",33,"King",0,13,5,"Very High"
"53033024902","Census Tract 249.02; King County; Washington","53033024902","Asian",33,"King",1673,302,5,"Very High"
"53033024902","Census Tract 249.02; King County; Washington","53033024902","Black/African American",33,"King",92,85,5,"Very High"
"53033024902","Census Tract 249.02; King County; Washington","53033024902","Hispanic/Latinx",33,"King",361,442,5,"Very High"
"53033024902","Census Tract 249.02; King County; Washington","53033024902","NHOPI",33,"King",0,13,5,"Very High"
"53033024902","Census Tract 249.02; King County; Washington","53033024902","Other or Multiple Races",33,"King",456,189.116366293349,5,"Very High"
"53033024902","Census Tract 249.02; King County; Washington","53033024902","White",33,"King",1908,435,5,"Very High"
"53033024904","Census Tract 249.04; King County; Washington","53033024903","AIAN",33,"King",19,30,5,"Very High"
"53033024904","Census Tract 249.04; King County; Washington","53033024903","Asian",33,"King",1889,618,5,"Very High"
"53033024904","Census Tract 249.04; King County; Washington","53033024903","Black/African American",33,"King",126,173,5,"Very High"
"53033024904","Census Tract 249.04; King County; Washington","53033024903","Hispanic/Latinx",33,"King",19,28,5,"Very High"
"53033024904","Census Tract 249.04; King County; Washington","53033024903","NHOPI",33,"King",0,13,5,"Very High"
"53033024904","Census Tract 249.04; King County; Washington","53033024903","Other or Multiple Races",33,"King",118,74.4311762637136,5,"Very High"
"53033024904","Census Tract 249.04; King County; Washington","53033024903","White",33,"King",887,241,5,"Very High"
"53033024905","Census Tract 249.05; King County; Washington","53033024903","AIAN",33,"King",0,13,5,"Very High"
"53033024905","Census Tract 249.05; King County; Washington","53033024903","Asian",33,"King",1628,394,5,"Very High"
"53033024905","Census Tract 249.05; King County; Washington","53033024903","Black/African American",33,"King",0,13,5,"Very High"
"53033024905","Census Tract 249.05; King County; Washington","53033024903","Hispanic/Latinx",33,"King",255,251,5,"Very High"
"53033024905","Census Tract 249.05; King County; Washington","53033024903","NHOPI",33,"King",0,13,5,"Very High"
"53033024905","Census Tract 249.05; King County; Washington","53033024903","Other or Multiple Races",33,"King",268,126.475294030099,5,"Very High"
"53033024905","Census Tract 249.05; King County; Washington","53033024903","White",33,"King",1337,316,5,"Very High"
"53033025001","Census Tract 250.01; King County; Washington","53033025001","AIAN",33,"King",0,18,4,"High"
"53033025001","Census Tract 250.01; King County; Washington","53033025001","Asian",33,"King",2200,428,4,"High"
"53033025001","Census Tract 250.01; King County; Washington","53033025001","Black/African American",33,"King",124,121,4,"High"
"53033025001","Census Tract 250.01; King County; Washington","53033025001","Hispanic/Latinx",33,"King",583,323,4,"High"
"53033025001","Census Tract 250.01; King County; Washington","53033025001","NHOPI",33,"King",0,18,4,"High"
"53033025001","Census Tract 250.01; King County; Washington","53033025001","Other or Multiple Races",33,"King",1000,525.937258615512,4,"High"
"53033025001","Census Tract 250.01; King County; Washington","53033025001","White",33,"King",2262,376,4,"High"
"53033025005","Census Tract 250.05; King County; Washington","53033025005","AIAN",33,"King",0,18,5,"Very High"
"53033025005","Census Tract 250.05; King County; Washington","53033025005","Asian",33,"King",2329,484,5,"Very High"
"53033025005","Census Tract 250.05; King County; Washington","53033025005","Black/African American",33,"King",175,111,5,"Very High"
"53033025005","Census Tract 250.05; King County; Washington","53033025005","Hispanic/Latinx",33,"King",413,165,5,"Very High"
"53033025005","Census Tract 250.05; King County; Washington","53033025005","NHOPI",33,"King",0,18,5,"Very High"
"53033025005","Census Tract 250.05; King County; Washington","53033025005","Other or Multiple Races",33,"King",1598,442.629642025927,5,"Very High"
"53033025005","Census Tract 250.05; King County; Washington","53033025005","White",33,"King",2605,409,5,"Very High"
"53033025006","Census Tract 250.06; King County; Washington","53033025006","AIAN",33,"King",0,18,5,"Very High"
"53033025006","Census Tract 250.06; King County; Washington","53033025006","Asian",33,"King",2199,418,5,"Very High"
"53033025006","Census Tract 250.06; King County; Washington","53033025006","Black/African American",33,"King",44,68,5,"Very High"
"53033025006","Census Tract 250.06; King County; Washington","53033025006","Hispanic/Latinx",33,"King",544,407,5,"Very High"
"53033025006","Census Tract 250.06; King County; Washington","53033025006","NHOPI",33,"King",108,148,5,"Very High"
"53033025006","Census Tract 250.06; King County; Washington","53033025006","Other or Multiple Races",33,"King",704,246.805591508782,5,"Very High"
"53033025006","Census Tract 250.06; King County; Washington","53033025006","White",33,"King",3494,593,5,"Very High"
"53033025007","Census Tract 250.07; King County; Washington","53033025003","AIAN",33,"King",0,13,5,"Very High"
"53033025007","Census Tract 250.07; King County; Washington","53033025003","Asian",33,"King",1639,344,5,"Very High"
"53033025007","Census Tract 250.07; King County; Washington","53033025003","Black/African American",33,"King",203,238,5,"Very High"
"53033025007","Census Tract 250.07; King County; Washington","53033025003","Hispanic/Latinx",33,"King",365,240,5,"Very High"
"53033025007","Census Tract 250.07; King County; Washington","53033025003","NHOPI",33,"King",0,13,5,"Very High"
"53033025007","Census Tract 250.07; King County; Washington","53033025003","Other or Multiple Races",33,"King",356,237.324672126604,5,"Very High"
"53033025007","Census Tract 250.07; King County; Washington","53033025003","White",33,"King",2278,353,5,"Very High"
"53033025008","Census Tract 250.08; King County; Washington","53033025003","AIAN",33,"King",0,13,5,"Very High"
"53033025008","Census Tract 250.08; King County; Washington","53033025003","Asian",33,"King",816,289,5,"Very High"
"53033025008","Census Tract 250.08; King County; Washington","53033025003","Black/African American",33,"King",0,13,5,"Very High"
"53033025008","Census Tract 250.08; King County; Washington","53033025003","Hispanic/Latinx",33,"King",218,345,5,"Very High"
"53033025008","Census Tract 250.08; King County; Washington","53033025003","NHOPI",33,"King",0,13,5,"Very High"
"53033025008","Census Tract 250.08; King County; Washington","53033025003","Other or Multiple Races",33,"King",64,58.1377674149945,5,"Very High"
"53033025008","Census Tract 250.08; King County; Washington","53033025003","White",33,"King",1384,249,5,"Very High"
"53033025101","Census Tract 251.01; King County; Washington","53033025101","AIAN",33,"King",12,20,2,"Low"
"53033025101","Census Tract 251.01; King County; Washington","53033025101","Asian",33,"King",1671,466,2,"Low"
"53033025101","Census Tract 251.01; King County; Washington","53033025101","Black/African American",33,"King",227,221,2,"Low"
"53033025101","Census Tract 251.01; King County; Washington","53033025101","Hispanic/Latinx",33,"King",658,291,2,"Low"
"53033025101","Census Tract 251.01; King County; Washington","53033025101","NHOPI",33,"King",0,18,2,"Low"
"53033025101","Census Tract 251.01; King County; Washington","53033025101","Other or Multiple Races",33,"King",1194,556.033272385745,2,"Low"
"53033025101","Census Tract 251.01; King County; Washington","53033025101","White",33,"King",3028,765,2,"Low"
"53033025103","Census Tract 251.03; King County; Washington","53033025102","AIAN",33,"King",0,13,5,"Very High"
"53033025103","Census Tract 251.03; King County; Washington","53033025102","Asian",33,"King",1921,361,5,"Very High"
"53033025103","Census Tract 251.03; King County; Washington","53033025102","Black/African American",33,"King",137,182,5,"Very High"
"53033025103","Census Tract 251.03; King County; Washington","53033025102","Hispanic/Latinx",33,"King",452,243,5,"Very High"
"53033025103","Census Tract 251.03; King County; Washington","53033025102","NHOPI",33,"King",0,13,5,"Very High"
"53033025103","Census Tract 251.03; King County; Washington","53033025102","Other or Multiple Races",33,"King",875,410.532580923853,5,"Very High"
"53033025103","Census Tract 251.03; King County; Washington","53033025102","White",33,"King",1329,416,5,"Very High"
"53033025104","Census Tract 251.04; King County; Washington","53033025102","AIAN",33,"King",9,15,5,"Very High"
"53033025104","Census Tract 251.04; King County; Washington","53033025102","Asian",33,"King",1759,501,5,"Very High"
"53033025104","Census Tract 251.04; King County; Washington","53033025102","Black/African American",33,"King",77,95,5,"Very High"
"53033025104","Census Tract 251.04; King County; Washington","53033025102","Hispanic/Latinx",33,"King",414,296,5,"Very High"
"53033025104","Census Tract 251.04; King County; Washington","53033025102","NHOPI",33,"King",0,13,5,"Very High"
"53033025104","Census Tract 251.04; King County; Washington","53033025102","Other or Multiple Races",33,"King",1326,538.295457903928,5,"Very High"
"53033025104","Census Tract 251.04; King County; Washington","53033025102","White",33,"King",1464,278,5,"Very High"
"53033025201","Census Tract 252.01; King County; Washington","53033025200","AIAN",33,"King",6,11,3,"Moderate"
